Geography,Period,VariableName,VariableValue,Product,Campaign,Creative,Outlet
6,2022-11-07,causal_1,672.9622929245567,Total,Total,Total,Total
6,2022-11-14,causal_1,7020.045973091576,Total,Total,Total,Total
6,2022-11-21,causal_1,2481.5357436193303,Total,Total,Total,Total
6,2022-11-28,causal_1,4283.57074801048,Total,Total,Total,Total
6,2022-12-05,causal_1,10410.918705987755,Total,Total,Total,Total
6,2022-12-12,causal_1,28155.994019965412,Total,Total,Total,Total
6,2022-12-19,causal_1,6128.850075780915,Total,Total,Total,Total
6,2022-12-26,causal_1,20869.958680819687,Total,Total,Total,Total
7,2020-01-06,causal_1,72.28101078702245,Total,Total,Total,Total
7,2020-01-13,causal_1,19.02903763715355,Total,Total,Total,Total
7,2020-01-20,causal_1,142.42169106269668,Total,Total,Total,Total
7,2020-01-27,causal_1,36.51565324606414,Total,Total,Total,Total
7,2020-02-03,causal_1,76.59262028962085,Total,Total,Total,Total
7,2020-02-10,causal_1,85.67970277613061,Total,Total,Total,Total
7,2020-02-17,causal_1,227.9821602062056,Total,Total,Total,Total
7,2020-02-24,causal_1,122.39909432056531,Total,Total,Total,Total
7,2020-03-02,causal_1,434.1862382881449,Total,Total,Total,Total
7,2020-03-09,causal_1,258.74372228915473,Total,Total,Total,Total
7,2020-03-16,causal_1,20.73932900823886,Total,Total,Total,Total
7,2020-03-23,causal_1,54.62235985809932,Total,Total,Total,Total
7,2020-03-30,causal_1,268.6260586799023,Total,Total,Total,Total
7,2020-04-06,causal_1,59.477163415654985,Total,Total,Total,Total
7,2020-04-13,causal_1,53.514511491591556,Total,Total,Total,Total
7,2020-04-20,causal_1,169.12758305130114,Total,Total,Total,Total
7,2020-04-27,causal_1,248.8854584856691,Total,Total,Total,Total
7,2020-05-04,causal_1,52.50654710104785,Total,Total,Total,Total
7,2020-05-11,causal_1,10.506237897791102,Total,Total,Total,Total
7,2020-05-18,causal_1,101.05480605568599,Total,Total,Total,Total
7,2020-05-25,causal_1,22.508049035912567,Total,Total,Total,Total
7,2020-06-01,causal_1,23.93820186571368,Total,Total,Total,Total
7,2020-06-08,causal_1,212.38347417231304,Total,Total,Total,Total
7,2020-06-15,causal_1,66.75279831926753,Total,Total,Total,Total
7,2020-06-22,causal_1,35.51070051567859,Total,Total,Total,Total
7,2020-06-29,causal_1,147.21040327121335,Total,Total,Total,Total
7,2020-07-06,causal_1,20.28542913192963,Total,Total,Total,Total
7,2020-07-13,causal_1,100.90632693432163,Total,Total,Total,Total
7,2020-07-20,causal_1,86.27435016793798,Total,Total,Total,Total
7,2020-07-27,causal_1,76.0092184766344,Total,Total,Total,Total
7,2020-08-03,causal_1,38.69913882040123,Total,Total,Total,Total
7,2020-08-10,causal_1,30.26409213174554,Total,Total,Total,Total
7,2020-08-17,causal_1,5.576418632872308,Total,Total,Total,Total
7,2020-08-24,causal_1,426.6972676267841,Total,Total,Total,Total
7,2020-08-31,causal_1,54.772481776941405,Total,Total,Total,Total
7,2020-09-07,causal_1,4.733094668736228,Total,Total,Total,Total
7,2020-09-14,causal_1,86.29759948144053,Total,Total,Total,Total
7,2020-09-21,causal_1,55.945027931183795,Total,Total,Total,Total
7,2020-09-28,causal_1,4.383561140719513,Total,Total,Total,Total
7,2020-10-05,causal_1,24.565390860145808,Total,Total,Total,Total
7,2020-10-12,causal_1,27.96218362607645,Total,Total,Total,Total
7,2020-10-19,causal_1,48.685186217409985,Total,Total,Total,Total
7,2020-10-26,causal_1,34.95438004163845,Total,Total,Total,Total
7,2020-11-02,causal_1,2.9037928344074513,Total,Total,Total,Total
7,2020-11-09,causal_1,15.978443727908532,Total,Total,Total,Total
7,2020-11-16,causal_1,78.49901888000451,Total,Total,Total,Total
7,2020-11-23,causal_1,11.118737205989955,Total,Total,Total,Total
7,2020-11-30,causal_1,1.6329327782176999,Total,Total,Total,Total
7,2020-12-07,causal_1,27.229812106609995,Total,Total,Total,Total
7,2020-12-14,causal_1,23.4797900735277,Total,Total,Total,Total
7,2020-12-21,causal_1,40.882144577047775,Total,Total,Total,Total
7,2020-12-28,causal_1,27.77038269769267,Total,Total,Total,Total
7,2021-01-04,causal_1,79.99259041823991,Total,Total,Total,Total
7,2021-01-11,causal_1,39.38630749673675,Total,Total,Total,Total
7,2021-01-18,causal_1,43.46369584022429,Total,Total,Total,Total
7,2021-01-25,causal_1,21.331295133614532,Total,Total,Total,Total
7,2021-02-01,causal_1,18.25702378688389,Total,Total,Total,Total
7,2021-02-08,causal_1,788.4737515685435,Total,Total,Total,Total
7,2021-02-15,causal_1,700.7288950636284,Total,Total,Total,Total
7,2021-02-22,causal_1,84.73977662349161,Total,Total,Total,Total
7,2021-03-01,causal_1,76.78220701496717,Total,Total,Total,Total
7,2021-03-08,causal_1,78.17096444560336,Total,Total,Total,Total
7,2021-03-15,causal_1,149.1779034223112,Total,Total,Total,Total
7,2021-03-22,causal_1,109.0862105934667,Total,Total,Total,Total
7,2021-03-29,causal_1,163.7508438016392,Total,Total,Total,Total
7,2021-04-05,causal_1,428.2585664865536,Total,Total,Total,Total
7,2021-04-12,causal_1,122.02457220311776,Total,Total,Total,Total
7,2021-04-19,causal_1,132.03706377911547,Total,Total,Total,Total
7,2021-04-26,causal_1,271.36912099611504,Total,Total,Total,Total
7,2021-05-03,causal_1,205.36750829592282,Total,Total,Total,Total
7,2021-05-10,causal_1,182.69560419787,Total,Total,Total,Total
7,2021-05-17,causal_1,103.17565426005075,Total,Total,Total,Total
7,2021-05-24,causal_1,239.8967612302306,Total,Total,Total,Total
7,2021-05-31,causal_1,540.6394982072328,Total,Total,Total,Total
7,2021-06-07,causal_1,35.51528915160911,Total,Total,Total,Total
7,2021-06-14,causal_1,99.87589549963809,Total,Total,Total,Total
7,2021-06-21,causal_1,26.601574664399237,Total,Total,Total,Total
7,2021-06-28,causal_1,103.53813225608339,Total,Total,Total,Total
7,2021-07-05,causal_1,30.282713478624256,Total,Total,Total,Total
7,2021-07-12,causal_1,48.073944466360444,Total,Total,Total,Total
7,2021-07-19,causal_1,68.19915951138644,Total,Total,Total,Total
7,2021-07-26,causal_1,42.74930164967517,Total,Total,Total,Total
7,2021-08-02,causal_1,83.31677615589608,Total,Total,Total,Total
7,2021-08-09,causal_1,25.256415788530642,Total,Total,Total,Total
7,2021-08-16,causal_1,30.378880657979018,Total,Total,Total,Total
7,2021-08-23,causal_1,39.00134213215346,Total,Total,Total,Total
7,2021-08-30,causal_1,25.892755889842842,Total,Total,Total,Total
7,2021-09-06,causal_1,36.65909101385587,Total,Total,Total,Total
7,2021-09-13,causal_1,743.0830540043663,Total,Total,Total,Total
7,2021-09-20,causal_1,10.00429965760213,Total,Total,Total,Total
7,2021-09-27,causal_1,49.99940948821154,Total,Total,Total,Total
7,2021-10-04,causal_1,55.90597431925265,Total,Total,Total,Total
7,2021-10-11,causal_1,99.0844665686587,Total,Total,Total,Total
7,2021-10-18,causal_1,36.39556717025092,Total,Total,Total,Total
7,2021-10-25,causal_1,71.85759112335948,Total,Total,Total,Total
7,2021-11-01,causal_1,155.25940673529095,Total,Total,Total,Total
7,2021-11-08,causal_1,8.594755400461386,Total,Total,Total,Total
7,2021-11-15,causal_1,6.074818283846859,Total,Total,Total,Total
7,2021-11-22,causal_1,2.7182849857262465,Total,Total,Total,Total
7,2021-11-29,causal_1,27.131739523411518,Total,Total,Total,Total
7,2021-12-06,causal_1,22.299740680531283,Total,Total,Total,Total
7,2021-12-13,causal_1,73.3567320240024,Total,Total,Total,Total
7,2021-12-20,causal_1,308.14994701128944,Total,Total,Total,Total
7,2021-12-27,causal_1,103.92267191631268,Total,Total,Total,Total
7,2022-01-03,causal_1,126.20924055005138,Total,Total,Total,Total
7,2022-01-10,causal_1,160.6243868891359,Total,Total,Total,Total
7,2022-01-17,causal_1,51.525832765495366,Total,Total,Total,Total
7,2022-01-24,causal_1,13.956952154017749,Total,Total,Total,Total
7,2022-01-31,causal_1,153.51678450042132,Total,Total,Total,Total
7,2022-02-07,causal_1,185.5388146913732,Total,Total,Total,Total
7,2022-02-14,causal_1,848.1993147039641,Total,Total,Total,Total
7,2022-02-21,causal_1,151.30912464647375,Total,Total,Total,Total
7,2022-02-28,causal_1,264.0445361092293,Total,Total,Total,Total
7,2022-03-07,causal_1,44.99504558683458,Total,Total,Total,Total
7,2022-03-14,causal_1,42.076150012793505,Total,Total,Total,Total
7,2022-03-21,causal_1,316.14662944353233,Total,Total,Total,Total
7,2022-03-28,causal_1,78.64022278286403,Total,Total,Total,Total
7,2022-04-04,causal_1,104.37003499157294,Total,Total,Total,Total
7,2022-04-11,causal_1,33.854599873204336,Total,Total,Total,Total
7,2022-04-18,causal_1,188.3979188175314,Total,Total,Total,Total
7,2022-04-25,causal_1,259.85093976180787,Total,Total,Total,Total
7,2022-05-02,causal_1,77.19459076941182,Total,Total,Total,Total
7,2022-05-09,causal_1,8.712271033430463,Total,Total,Total,Total
7,2022-05-16,causal_1,59.768895933392905,Total,Total,Total,Total
7,2022-05-23,causal_1,83.11486756972032,Total,Total,Total,Total
7,2022-05-30,causal_1,5.101071651409008,Total,Total,Total,Total
7,2022-06-06,causal_1,7.973416629237595,Total,Total,Total,Total
7,2022-06-13,causal_1,27.640688184838577,Total,Total,Total,Total
7,2022-06-20,causal_1,151.3699230138598,Total,Total,Total,Total
7,2022-06-27,causal_1,570.7945531860604,Total,Total,Total,Total
7,2022-07-04,causal_1,170.34802143103218,Total,Total,Total,Total
7,2022-07-11,causal_1,64.03050044523427,Total,Total,Total,Total
7,2022-07-18,causal_1,18.421825150218485,Total,Total,Total,Total
7,2022-07-25,causal_1,13.417887938428027,Total,Total,Total,Total
7,2022-08-01,causal_1,2.7871523355962986,Total,Total,Total,Total
7,2022-08-08,causal_1,18.032958577388662,Total,Total,Total,Total
7,2022-08-15,causal_1,62.006130005864826,Total,Total,Total,Total
7,2022-08-22,causal_1,123.21148759938731,Total,Total,Total,Total
7,2022-08-29,causal_1,88.9073765208554,Total,Total,Total,Total
7,2022-09-05,causal_1,17.758448861620664,Total,Total,Total,Total
7,2022-09-12,causal_1,174.34823027695327,Total,Total,Total,Total
7,2022-09-19,causal_1,7.117669184307523,Total,Total,Total,Total
7,2022-09-26,causal_1,41.81972047281884,Total,Total,Total,Total
7,2022-10-03,causal_1,36.27846151419418,Total,Total,Total,Total
7,2022-10-10,causal_1,13.196065104891531,Total,Total,Total,Total
7,2022-10-17,causal_1,12.379847470165176,Total,Total,Total,Total
7,2022-10-24,causal_1,19.02053725967125,Total,Total,Total,Total
7,2022-10-31,causal_1,6.577478865086141,Total,Total,Total,Total
7,2022-11-07,causal_1,27.904354354737627,Total,Total,Total,Total
7,2022-11-14,causal_1,29.641894832932813,Total,Total,Total,Total
7,2022-11-21,causal_1,32.14416402942299,Total,Total,Total,Total
7,2022-11-28,causal_1,43.03464805292416,Total,Total,Total,Total
7,2022-12-05,causal_1,120.61216312040825,Total,Total,Total,Total
7,2022-12-12,causal_1,50.07191419739496,Total,Total,Total,Total
7,2022-12-19,causal_1,148.73157286896333,Total,Total,Total,Total
7,2022-12-26,causal_1,41.11134349778203,Total,Total,Total,Total
8,2020-01-06,causal_1,0.0026261270575862515,Total,Total,Total,Total
8,2020-01-13,causal_1,0.0023716463127943198,Total,Total,Total,Total
8,2020-01-20,causal_1,0.0007996309148756968,Total,Total,Total,Total
8,2020-01-27,causal_1,0.0015263460205861537,Total,Total,Total,Total
8,2020-02-03,causal_1,0.00011387761710539698,Total,Total,Total,Total
8,2020-02-10,causal_1,0.0005354590682024296,Total,Total,Total,Total
8,2020-02-17,causal_1,0.002047696373249419,Total,Total,Total,Total
8,2020-02-24,causal_1,0.01415825624953809,Total,Total,Total,Total
8,2020-03-02,causal_1,0.00043279052719844994,Total,Total,Total,Total
8,2020-03-09,causal_1,0.019606799228209564,Total,Total,Total,Total
8,2020-03-16,causal_1,0.0013006289230784412,Total,Total,Total,Total
8,2020-03-23,causal_1,0.0004116493049707672,Total,Total,Total,Total
8,2020-03-30,causal_1,0.002462012256603936,Total,Total,Total,Total
8,2020-04-06,causal_1,0.0078093620464526415,Total,Total,Total,Total
8,2020-04-13,causal_1,0.001798830073609799,Total,Total,Total,Total
8,2020-04-20,causal_1,0.0005479116182134513,Total,Total,Total,Total
8,2020-04-27,causal_1,0.000996594021367956,Total,Total,Total,Total
8,2020-05-04,causal_1,0.0007447443770923843,Total,Total,Total,Total
8,2020-05-11,causal_1,0.008789996865047585,Total,Total,Total,Total
8,2020-05-18,causal_1,0.0005789202245582943,Total,Total,Total,Total
8,2020-05-25,causal_1,0.0005406222761459826,Total,Total,Total,Total
8,2020-06-01,causal_1,0.0006822175439651013,Total,Total,Total,Total
8,2020-06-08,causal_1,0.0013860717379361356,Total,Total,Total,Total
8,2020-06-15,causal_1,0.00045412170113885453,Total,Total,Total,Total
8,2020-06-22,causal_1,0.00015609765172477908,Total,Total,Total,Total
8,2020-06-29,causal_1,0.00027272329665172467,Total,Total,Total,Total
8,2020-07-06,causal_1,0.0005447823873447576,Total,Total,Total,Total
8,2020-07-13,causal_1,0.001778550863065717,Total,Total,Total,Total
8,2020-07-20,causal_1,0.0031047727645533837,Total,Total,Total,Total
8,2020-07-27,causal_1,0.0026298651104392514,Total,Total,Total,Total
8,2020-08-03,causal_1,0.0004861309783835825,Total,Total,Total,Total
8,2020-08-10,causal_1,0.00015664069081313095,Total,Total,Total,Total
8,2020-08-17,causal_1,0.0009187260387615645,Total,Total,Total,Total
8,2020-08-24,causal_1,0.00029478186560924404,Total,Total,Total,Total
8,2020-08-31,causal_1,0.0004054278312231449,Total,Total,Total,Total
8,2020-09-07,causal_1,0.001334293159590665,Total,Total,Total,Total
8,2020-09-14,causal_1,0.00030749175088451544,Total,Total,Total,Total
8,2020-09-21,causal_1,0.00039270201601005676,Total,Total,Total,Total
8,2020-09-28,causal_1,0.0002895691436130425,Total,Total,Total,Total
8,2020-10-05,causal_1,0.002157260878992942,Total,Total,Total,Total
8,2020-10-12,causal_1,0.0010003909390175353,Total,Total,Total,Total
8,2020-10-19,causal_1,0.00018011091658557372,Total,Total,Total,Total
8,2020-10-26,causal_1,0.0011000333635771838,Total,Total,Total,Total
8,2020-11-02,causal_1,0.000129659142167241,Total,Total,Total,Total
8,2020-11-09,causal_1,0.0006822307490185192,Total,Total,Total,Total
8,2020-11-16,causal_1,0.00045118385139958296,Total,Total,Total,Total
8,2020-11-23,causal_1,0.0007815791430218307,Total,Total,Total,Total
8,2020-11-30,causal_1,0.0002833058922018291,Total,Total,Total,Total
8,2020-12-07,causal_1,0.0006472371903244927,Total,Total,Total,Total
8,2020-12-14,causal_1,0.00044952784774585916,Total,Total,Total,Total
8,2020-12-21,causal_1,0.00046373967748920006,Total,Total,Total,Total
8,2020-12-28,causal_1,0.0015514173355078314,Total,Total,Total,Total
8,2021-01-04,causal_1,0.00024283890069337199,Total,Total,Total,Total
8,2021-01-11,causal_1,0.00038968465523261573,Total,Total,Total,Total
8,2021-01-18,causal_1,0.001218657824457746,Total,Total,Total,Total
8,2021-01-25,causal_1,0.0006855444299136745,Total,Total,Total,Total
8,2021-02-01,causal_1,0.0038886186815820065,Total,Total,Total,Total
8,2021-02-08,causal_1,0.0005354573724963648,Total,Total,Total,Total
8,2021-02-15,causal_1,0.0015864985591895454,Total,Total,Total,Total
8,2021-02-22,causal_1,0.003153806997563132,Total,Total,Total,Total
8,2021-03-01,causal_1,0.003630712738158573,Total,Total,Total,Total
8,2021-03-08,causal_1,0.000779043748273532,Total,Total,Total,Total
8,2021-03-15,causal_1,0.001229816916842243,Total,Total,Total,Total
8,2021-03-22,causal_1,0.0018191278926231694,Total,Total,Total,Total
8,2021-03-29,causal_1,0.0012895350929157728,Total,Total,Total,Total
8,2021-04-05,causal_1,0.0014933919130077408,Total,Total,Total,Total
8,2021-04-12,causal_1,0.0011835618686960884,Total,Total,Total,Total
8,2021-04-19,causal_1,0.0007361017293931239,Total,Total,Total,Total
8,2021-04-26,causal_1,0.003067719811755175,Total,Total,Total,Total
8,2021-05-03,causal_1,0.002648140423344706,Total,Total,Total,Total
8,2021-05-10,causal_1,0.0016957739171956714,Total,Total,Total,Total
8,2021-05-17,causal_1,0.006751909500676104,Total,Total,Total,Total
8,2021-05-24,causal_1,0.0005588076103195938,Total,Total,Total,Total
8,2021-05-31,causal_1,0.0002736016838801856,Total,Total,Total,Total
8,2021-06-07,causal_1,0.0013963971963125107,Total,Total,Total,Total
8,2021-06-14,causal_1,0.0011828019578700507,Total,Total,Total,Total
8,2021-06-21,causal_1,0.00014714808879988866,Total,Total,Total,Total
8,2021-06-28,causal_1,0.0018989242524385262,Total,Total,Total,Total
8,2021-07-05,causal_1,0.00037964266755524396,Total,Total,Total,Total
8,2021-07-12,causal_1,0.0007312400403960498,Total,Total,Total,Total
8,2021-07-19,causal_1,0.0016920800902949682,Total,Total,Total,Total
8,2021-07-26,causal_1,0.0006761562256085412,Total,Total,Total,Total
8,2021-08-02,causal_1,0.0017560081766790764,Total,Total,Total,Total
8,2021-08-09,causal_1,0.00010238573946834724,Total,Total,Total,Total
8,2021-08-16,causal_1,0.0022463845482020507,Total,Total,Total,Total
8,2021-08-23,causal_1,0.0014291871176553591,Total,Total,Total,Total
8,2021-08-30,causal_1,0.0020857437705600634,Total,Total,Total,Total
8,2021-09-06,causal_1,0.00010821252026815572,Total,Total,Total,Total
8,2021-09-13,causal_1,0.00048299172992398426,Total,Total,Total,Total
8,2021-09-20,causal_1,0.0012909855309309946,Total,Total,Total,Total
8,2021-09-27,causal_1,0.0006386016573258928,Total,Total,Total,Total
8,2021-10-04,causal_1,0.0009753413962124104,Total,Total,Total,Total
8,2021-10-11,causal_1,0.00020459437372683225,Total,Total,Total,Total
8,2021-10-18,causal_1,0.0003495165496057428,Total,Total,Total,Total
8,2021-10-25,causal_1,0.0013496323553452091,Total,Total,Total,Total
8,2021-11-01,causal_1,1.8946689112818818e-05,Total,Total,Total,Total
8,2021-11-08,causal_1,0.0007400743272987516,Total,Total,Total,Total
8,2021-11-15,causal_1,0.003381404951775617,Total,Total,Total,Total
8,2021-11-22,causal_1,0.00016568998573426204,Total,Total,Total,Total
8,2021-11-29,causal_1,0.0009323697681943111,Total,Total,Total,Total
8,2021-12-06,causal_1,0.004871204180484287,Total,Total,Total,Total
8,2021-12-13,causal_1,0.0020851325380786536,Total,Total,Total,Total
8,2021-12-20,causal_1,0.0008176389922744848,Total,Total,Total,Total
8,2021-12-27,causal_1,0.00023517761824181607,Total,Total,Total,Total
8,2022-01-03,causal_1,0.0009894173386823285,Total,Total,Total,Total
8,2022-01-10,causal_1,0.0007086423018639365,Total,Total,Total,Total
8,2022-01-17,causal_1,0.00038025378394376103,Total,Total,Total,Total
8,2022-01-24,causal_1,0.00016612874573766864,Total,Total,Total,Total
8,2022-01-31,causal_1,0.00017292866393342108,Total,Total,Total,Total
8,2022-02-07,causal_1,0.0010593714159414355,Total,Total,Total,Total
8,2022-02-14,causal_1,0.000985184797408215,Total,Total,Total,Total
8,2022-02-21,causal_1,0.003986191554084942,Total,Total,Total,Total
8,2022-02-28,causal_1,0.0016755979578494326,Total,Total,Total,Total
8,2022-03-07,causal_1,0.0011386698813907604,Total,Total,Total,Total
8,2022-03-14,causal_1,0.007290469451389552,Total,Total,Total,Total
8,2022-03-21,causal_1,0.001520034260191218,Total,Total,Total,Total
8,2022-03-28,causal_1,0.001230976153425805,Total,Total,Total,Total
8,2022-04-04,causal_1,0.00035808413418328807,Total,Total,Total,Total
8,2022-04-11,causal_1,0.0005590124348338662,Total,Total,Total,Total
8,2022-04-18,causal_1,0.0023886419326447843,Total,Total,Total,Total
8,2022-04-25,causal_1,0.000897912240418835,Total,Total,Total,Total
8,2022-05-02,causal_1,0.0060813629365888315,Total,Total,Total,Total
8,2022-05-09,causal_1,0.0021849042842299045,Total,Total,Total,Total
